Time,#1出口氮氧化物,UNIT3:A18M010F,入口氮氧化物,#1SCR反应器加氨流量,有功功率,#3机净烟气NOx,E磨煤机6kV电动机接触器电流,B磨煤机6kV电动机接触器电流,C磨煤机6kV电动机接触器电流,F磨煤机6kV电动机接触器电流
279,19.8159,21,279.121,75.2747,403.598,31.3492,39.7436,-0.0610497,51.221,46.2149
280,19.5835,21,279.121,74.9084,403.598,31.2271,40.9646,-0.0610497,51.3431,45.7265
281,19.4672,21,279.469,74.9084,403.598,31.044,38.5226,-0.0610497,52.442,45.7265
282,19.3327,21,279.635,74.5421,403.598,30.9219,39.3773,-0.0610497,51.221,46.2149
283,19.4489,21,278.927,73.6874,403.598,30.7998,38.1563,-0.0610497,50,45.2381
284,19.3327,21,278.664,74.42,404.128,30.6166,37.9121,-0.0610497,51.4652,46.0928
285,19.3327,21,277.879,76.0073,403.598,30.4945,38.2784,-0.0610497,52.3199,45.4823
286,19.3327,21,277.879,76.3736,404.658,30.4945,39.9878,-0.0610497,49.7558,46.4591
287,19.3327,21,275.978,77.1062,403.598,30.3114,40.3541,-0.0610497,50.7326,45.9707
288,19.0023,21,275.72,77.1062,403.598,30.1893,39.8657,-0.0610497,49.5116,46.9475
289,19.0023,21,275.292,76.862,403.068,30.0061,41.0867,-0.0610497,51.3431,45.6044
290,19.0023,21,274.949,76.4957,403.598,29.823,39.4994,-0.0610497,52.442,45.3602
291,19.0023,21,275.98,75.3968,403.068,29.7619,39.9878,-0.0610497,50.2442,46.4591
292,19.0023,21,275.98,74.5421,403.068,29.6398,39.3773,-0.0610497,50.9768,45.9707
293,19.0023,21,276.239,73.5653,403.598,29.4567,38.8889,-0.0610497,51.9536,45.4823
294,19.0023,21,276.499,74.7863,405.188,29.3956,39.3773,-0.0610497,51.4652,46.2149
295,19.0023,21,277.28,75.7631,403.598,29.1514,38.2784,-0.0610497,52.442,46.0928
296,19.0023,21,277.888,76.1294,404.658,29.0293,38.6447,-0.0610497,53.1746,45.6044
297,18.859,21,278.94,76.3736,403.598,28.9072,38.5226,-0.0610497,52.3199,45.9707
298,18.859,21,279.635,75.7631,403.598,28.7851,39.1331,-0.0610497,50.4884,46.0928
299,18.7422,21,279.635,75.1526,403.598,28.602,38.8889,-0.0610497,53.7851,45.7265
300,18.7422,21,279.983,74.9084,402.538,28.4799,39.1331,-0.0610497,53.2967,45.8486
301,18.6254,21,278.927,74.1758,403.068,28.4188,38.6447,-0.0610497,52.5641,45.7265
302,18.6254,21,277.962,74.1758,403.598,28.2357,38.4005,-0.0610497,50.8547,46.4591
303,18.6254,21,276.664,73.0769,403.068,28.0525,38.0342,-0.0610497,52.5641,44.5055
304,18.6254,21,275.378,73.0769,403.598,27.9304,38.7668,-0.0610497,50.8547,45.7265
305,18.6254,21,274.867,73.0769,403.068,27.8694,39.4994,-0.0610497,51.3431,46.0928
306,18.6254,21,274.357,73.8095,403.598,27.8694,37.79,-0.0610497,50,45.9707
307,18.6254,21,273.597,74.9084,403.598,27.7473,39.3773,-0.0610497,51.7094,45.8486
308,18.6078,21,273.258,74.9084,403.598,27.7473,40.4762,-0.0610497,52.9304,46.337
309,18.6078,21,272.502,74.0537,403.598,27.6252,40.232,-0.0610497,49.6337,46.4591
310,18.6078,21,272.502,73.199,403.068,27.5031,39.2552,-0.0610497,50.1221,46.0928
311,18.6078,21,272.164,72.5885,403.068,27.5031,39.011,-0.0610497,48.779,45.7265
312,18.6078,21,272.918,72.8327,403.068,27.381,38.6447,-0.0610497,50.6105,46.0928
313,18.6078,21,274.017,72.4664,403.598,27.1367,39.011,-0.0610497,51.5873,45.2381
314,18.6078,21,274.271,73.5653,403.598,27.2589,38.4005,-0.0610497,49.8779,46.4591
315,18.6078,21,274.526,73.9316,403.598,27.1367,38.8889,-0.0610497,51.221,45.7265
316,18.6078,21,274.526,74.7863,403.598,27.0757,40.1099,-0.0610497,50.8547,45.6044
317,18.6078,21,274.612,75.3968,403.598,27.1367,39.7436,-0.0610497,52.6862,45.9707
318,18.6078,21,274.612,75.3968,403.598,27.0147,39.6215,-0.0610497,51.4652,45.2381
319,18.6078,21,275.463,75.3968,403.598,26.9536,39.2552,-0.0610497,51.0989,45.2381
320,18.6078,21,276.833,74.6642,403.068,26.9536,40.3541,-0.0610497,50,45.9707
321,18.6078,21,277.35,74.2979,403.598,26.8315,40.8425,-0.0610497,52.442,44.3834
322,18.6078,21,279.079,74.2979,403.598,26.7094,39.6215,-0.0610497,52.1978,45.8486
323,18.6078,21,279.341,73.6874,403.598,26.7094,39.7436,-0.0610497,52.5641,46.4591
324,18.6078,21,279.686,73.3211,403.598,26.5873,39.011,-0.0610497,50.2442,44.5055
325,18.6078,21,279.949,72.4664,403.598,26.6484,38.6447,-0.0610497,50.3663,45.3602
326,18.6078,21,280.293,72.2222,404.128,26.4652,40.4762,-0.0610497,52.0757,45.2381
327,18.6078,21,280.476,72.2222,403.598,26.4652,41.5751,-0.0610497,50.8547,45.4823
328,18.6078,21,281.005,72.2222,403.068,26.3431,39.6215,-0.0610497,50.3663,45.6044
329,18.6078,21,282.069,74.1758,403.598,26.3431,39.7436,-0.0610497,49.8779,45.4823
330,18.6078,21,283.141,74.7863,403.068,26.3431,39.3773,-0.0610497,50.3663,46.2149
331,18.6078,21,283.33,74.7863,403.068,26.221,38.2784,-0.0610497,49.6337,46.0928
332,18.6078,21,283.33,74.0537,402.009,26.221,38.2784,-0.0610497,53.1746,45.9707
333,18.6078,21,282.792,73.4432,402.009,26.221,37.9121,-0.0610497,49.6337,44.1392
334,18.6078,21,283.33,73.199,402.538,26.16,38.1563,-0.0610497,50.3663,44.7497
335,18.6078,21,283.871,74.7863,402.538,26.16,37.6679,-0.0610497,52.8083,44.3834
336,18.6078,21,284.764,75.5189,402.538,26.0989,37.9121,-0.0610497,52.442,44.8718
337,18.6078,21,286.131,75.5189,401.479,26.0379,37.79,-0.0610497,52.442,44.5055
338,18.6078,21,286.958,75.5189,400.949,26.0379,37.0574,-0.0610497,51.4652,45.116
339,18.6078,21,287.035,75.7631,400.949,25.9158,38.2784,-0.0610497,52.5641,44.7497
340,18.6078,21,286.759,75.5189,400.419,25.9158,39.6215,-0.0610497,52.9304,44.6276
341,18.6078,21,286.484,75.5189,400.419,25.9158,39.2552,-0.0610497,52.8083,44.2613
342,18.6078,21,286.561,75.7631,400.419,25.9158,39.6215,-0.0610497,49.5116,44.9939
343,18.6078,21,286.836,75.7631,399.889,25.8547,38.2784,-0.0610497,51.8315,44.3834
344,18.6078,21,286.561,75.7631,399.889,25.8547,38.4005,-0.0610497,51.3431,44.1392
345,18.6078,21,286.836,75.7631,399.889,25.7936,38.5226,-0.0610497,49.0232,44.5055
346,18.6078,21,287.266,75.3968,399.359,25.7936,38.2784,-0.0610497,50.8547,44.5055
347,18.6078,21,287.266,75.641,398.829,25.7936,38.0342,-0.0610497,49.3895,44.5055
348,18.6078,21,286.836,76.7399,399.359,25.7936,38.4005,-0.0610497,50.9768,44.9939
349,18.6078,21,286.836,77.3504,398.829,25.7326,41.3309,-0.0610497,50.9768,44.9939
350,18.6078,21,286.836,76.9841,398.829,25.7936,38.5226,-0.0610497,51.8315,44.7497
351,18.6078,21,286.406,75.5189,397.769,25.8547,38.0342,-0.0610497,50,44.8718
352,18.6078,21,286.406,74.42,396.709,25.8547,39.3773,-0.0610497,50.4884,44.1392
353,18.6078,21,285.347,73.3211,397.239,25.9158,39.2552,-0.0610497,50.7326,45.7265
354,18.6078,21,285.347,73.4432,397.239,25.9158,38.5226,-0.0610497,50.6105,44.6276
355,18.6078,21,285.073,75.0305,396.709,25.9158,39.6215,-0.0610497,51.9536,44.5055
356,18.6078,21,283.983,75.3968,397.239,25.9158,39.4994,-0.0610497,51.5873,44.7497
357,18.6078,21,283.871,74.7863,397.239,25.9768,38.8889,-0.0610497,49.3895,44.5055
358,18.6078,21,283.871,73.9316,396.709,25.9768,39.6215,-0.0610497,53.4188,44.3834
359,18.6078,21,284.492,73.3211,396.179,26.0989,39.3773,-0.0610497,49.3895,44.5055
360,18.6078,21,285.583,71.978,396.709,26.0989,39.011,-0.0610497,51.5873,44.3834
361,18.6078,21,286.406,72.3443,396.709,26.0989,38.8889,-0.0610497,51.3431,44.6276
362,18.6078,21,286.958,73.6874,396.709,26.0989,39.1331,-0.0610497,50.9768,44.5055
363,18.6078,21,286.682,74.6642,396.179,26.0989,37.6679,-0.0610497,50.3663,45.3602
364,18.6078,21,286.406,74.6642,396.179,26.221,38.5226,-0.0610497,50.1221,44.1392
365,18.6078,21,287.311,74.6642,396.709,26.221,39.1331,-0.0610497,49.5116,45.116
366,18.6078,21,287.311,74.6642,396.709,26.2821,38.7668,-0.0610497,49.1453,44.2613
367,18.6078,21,287.866,74.6642,396.709,26.4042,37.6679,-0.0610497,49.8779,44.6276
368,18.6078,21,288.423,74.0537,396.709,26.4042,37.4237,-0.0610497,51.7094,43.7729
369,18.6078,21,288.068,74.42,396.179,26.4042,38.0342,-0.0610497,51.0989,44.6276
370,18.6078,21,287.512,77.7167,396.709,26.5263,37.0574,-0.0610497,50.7326,43.7729
371,18.6078,21,287.157,80.8913,396.709,26.5873,37.9121,-0.0610497,49.6337,44.5055
372,18.6078,21,286.173,82.7228,397.239,26.5873,37.79,-0.0610497,50.4884,44.7497
373,18.6078,21,285.111,83.0891,396.709,26.6484,37.1795,-0.0610497,49.7558,43.6508
374,18.6078,21,284.757,83.4554,397.239,26.7705,39.011,-0.0610497,50.8547,44.3834
375,18.6078,21,284.049,83.4554,396.709,26.7705,38.0342,-0.0610497,49.1453,44.0171
376,18.6078,21,283.614,83.6996,396.179,26.7705,37.79,-0.0610497,49.1453,44.6276
377,18.6078,21,282.551,83.4554,396.709,26.7705,37.3016,-0.0610497,50.2442,43.4066
378,18.6078,21,280.323,83.2112,396.179,26.8315,37.1795,-0.0610497,50.9768,43.895
379,18.6078,21,278.107,82.967,396.179,26.8926,39.1331,-0.0610497,48.779,43.4066
380,18.6078,21,276.607,81.3797,396.179,26.9536,39.011,-0.0610497,50.3663,44.9939
381,18.6078,21,274.852,80.0366,395.12,27.0147,39.2552,-0.0610497,50,43.895
382,18.6078,21,274.764,79.0598,395.12,27.0147,37.6679,-0.0610497,47.8022,43.895
383,18.6078,21,274.764,78.3272,395.12,27.0147,38.4005,-0.0610497,48.9011,44.3834
384,18.6078,21,275.377,78.083,395.12,27.0147,38.4005,-0.0610497,48.6569,44.1392
385,18.6078,21,275.553,77.5946,395.65,27.0147,39.4994,-0.0610497,50.3663,45.4823
386,18.6078,21,275.201,77.3504,395.65,27.0147,38.7668,-0.0610497,48.5348,44.5055
387,18.6078,21,274.585,76.862,395.65,27.0147,39.011,-0.0610497,47.3138,44.5055
388,18.6078,21,273.707,76.862,395.65,27.0147,37.79,-0.0610497,47.8022,44.2613
389,18.6078,21,272.573,76.1294,395.65,27.0147,37.79,-0.0610497,50.1221,43.5287
390,18.6078,21,271.962,76.1294,395.65,27.0147,38.2784,-0.0610497,49.5116,44.0171
391,18.6078,21,272.222,75.8852,396.179,27.0147,38.8889,-0.0610497,50.9768,44.3834
392,18.6078,21,272.743,75.1526,394.59,27.0147,38.2784,-0.0610497,49.1453,43.6508
393,18.6078,21,273.618,74.9084,395.65,27.0147,37.5458,-0.0610497,50.6105,42.9182
394,18.6078,21,274.143,73.9316,395.12,26.9536,37.4237,-0.0610497,50,43.1624
395,18.6078,21,274.759,73.9316,394.06,26.9536,38.6447,-0.0610497,49.1453,44.6276
396,18.6078,21,275.289,74.1758,394.59,26.9536,36.9353,-0.0610497,49.8779,44.3834
397,18.6078,21,274.759,74.42,394.06,26.9536,38.1563,-0.0610497,47.6801,43.4066
398,18.6078,21,275.289,74.1758,394.59,26.8926,38.0342,-0.0610497,47.558,44.1392
399,18.6078,21,274.496,73.9316,395.65,26.8926,37.5458,-0.0610497,47.1917,43.6508
400,18.6078,21,273.969,73.9316,395.65,26.8926,38.4005,-0.0610497,48.2906,44.1392
401,18.6078,21,272.663,73.9316,395.12,26.8926,37.3016,-0.0610497,49.3895,43.5287
402,18.6078,21,273.103,73.9316,395.12,26.7705,36.9353,-0.0610497,49.5116,43.7729
403,18.6078,21,273.103,73.6874,394.59,26.8315,38.0342,-0.0610497,50.7326,44.5055
404,18.6078,21,273.803,73.6874,394.59,26.7094,37.6679,-0.0610497,49.0232,44.0171
405,18.6078,21,273.542,73.6874,395.12,26.6484,38.2784,-0.0610497,48.9011,43.1624
406,18.6078,21,273.892,73.6874,394.59,26.7705,37.3016,-0.0610497,49.0232,43.4066
407,18.6078,21,273.892,73.6874,394.06,26.7705,37.6679,-0.0610497,51.0989,43.0403
408,18.6078,21,273.72,73.4432,394.06,26.7094,38.0342,-0.0610497,49.7558,43.4066
409,18.6078,21,274.157,73.4432,395.12,26.7094,37.9121,-0.0610497,49.7558,43.5287
410,18.6078,21,273.897,73.199,395.12,26.7094,38.1563,-0.0610497,50.9768,43.6508
411,18.6078,21,274.246,73.4432,395.12,26.6484,38.8889,-0.0610497,48.5348,43.7729
412,18.6078,21,274.594,73.8095,395.12,26.6484,39.011,-0.0610497,48.4127,43.6508
413,18.6078,21,275.116,72.5885,394.59,26.6484,39.011,-0.0610497,49.8779,43.5287
414,18.6078,21,275.902,70.8791,395.12,26.5873,38.6447,-0.0610497,48.0464,43.895
415,18.6078,21,276.429,69.7802,394.06,26.5873,37.9121,-0.0610497,48.1685,43.1624
416,18.6078,21,277.223,68.5592,394.59,26.5263,40.4762,-0.0610497,48.0464,43.7729
417,18.6078,21,277.137,67.3382,394.59,26.4042,39.4994,-0.0610497,48.6569,44.3834
418,18.6078,21,277.137,66.3614,394.06,26.5263,39.3773,-0.0610497,49.3895,43.5287
419,18.6078,21,276.52,66.3614,394.06,26.4042,39.1331,-0.0610497,46.9475,44.0171
420,18.6078,21,276.52,66.1172,393.53,26.4042,38.1563,-0.0610497,49.7558,43.895
421,18.6078,21,277.403,66.1172,394.06,26.4042,38.6447,-0.0610497,49.2674,43.7729
422,18.6078,21,277.936,66.1172,393.53,26.3431,38.2784,-0.0610497,48.2906,43.895
423,18.6078,21,279.363,66.1172,393.53,26.3431,37.4237,-0.0610497,46.5812,44.0171
424,18.6078,21,280.717,66.4835,393.53,26.3431,37.5458,-0.0610497,48.5348,42.5519
425,18.6078,21,280.99,66.2393,393,26.0989,36.8132,-0.0610497,47.0696,43.0403
426,18.6078,21,281.262,66.4835,392.47,26.0989,37.79,-0.0610497,48.2906,43.895
427,18.6078,21,280.99,68.1929,393,25.9768,37.3016,-0.0610497,47.558,43.4066
428,18.6078,21,281.073,69.1697,392.47,26.0379,36.9353,-0.0610497,47.558,43.895
429,18.6078,21,280.801,69.536,392.47,25.9158,36.3248,-0.0610497,48.779,43.1624
430,18.6078,21,280.613,69.536,391.94,25.7936,37.6679,-0.0610497,48.4127,44.2613
431,18.6078,21,280.426,69.2918,392.47,25.7936,37.0574,-0.0610497,48.779,42.674
432,18.6078,21,280.863,69.2918,391.94,25.7326,37.9121,-0.0610497,48.4127,43.4066
433,18.6078,21,282.007,69.536,391.94,25.7326,38.1563,-0.0610497,48.5348,42.9182
434,18.6078,21,282.361,69.536,392.47,25.6716,36.8132,-0.0610497,48.1685,43.2845
435,18.6078,21,282.714,69.536,391.94,25.7326,38.2784,-0.0610497,49.5116,44.3834
436,18.6078,21,283.341,69.536,392.47,25.6105,39.011,-0.0610497,49.8779,43.0403
437,18.6078,21,283.068,69.536,391.41,25.6105,39.6215,-0.0610497,50,44.5055
438,18.6078,21,282.796,69.7802,391.41,25.6105,37.79,-0.0610497,49.3895,44.0171
439,18.6078,21,283.068,68.8034,390.88,25.4274,37.1795,-0.0610497,49.8779,44.5055
440,18.6078,21,283.422,67.9487,390.88,25.3053,37.0574,-0.0610497,48.6569,44.7497
441,18.6078,21,283.695,67.5824,390.35,25.2442,37.6679,-0.0610497,48.779,43.4066
442,18.6078,21,285.032,67.9487,391.41,25.2442,37.6679,-0.0610497,47.1917,42.9182
443,18.6078,21,285.111,67.9487,390.35,25.2442,39.011,-0.0610497,48.779,44.3834
444,18.6078,21,286.094,67.3382,389.82,25.1832,38.0342,-0.0610497,49.3895,43.895
445,18.6078,21,287.157,68.5592,389.291,25.0611,38.2784,-0.0610497,47.8022,43.4066
446,18.6078,21,288.626,70.0244,388.761,25.1221,38.6447,-0.0610497,48.6569,43.1624
447,18.6078,21,290.255,69.7802,388.231,25.0611,38.0342,-0.0610497,47.9243,43.0403
448,18.6078,21,292.175,68.6813,388.761,24.8779,38.6447,-0.0610497,48.4127,43.895
449,18.6078,21,293.819,69.2918,388.761,24.8779,37.1795,-0.0610497,47.0696,43.895
450,18.6078,21,295.111,70.757,388.231,24.8168,37.3016,-0.0610497,47.6801,43.2845
451,18.6078,21,296.338,70.757,388.231,24.8168,36.6911,-0.0610497,47.6801,44.2613
452,18.6078,21,296.905,71.3675,387.171,24.8168,38.5226,-0.0610497,47.558,44.1392
453,18.6078,21,298.205,71.3675,387.701,24.9389,38.1563,-0.0610497,48.5348,43.895
454,18.6078,21,298.34,71.978,387.171,24.8168,37.5458,-0.0610497,48.5348,43.5287
455,18.6078,21,299.643,72.4664,387.171,24.8168,36.6911,-0.0610497,47.6801,43.895
456,18.6078,21,300.591,72.7106,387.701,24.7558,38.7668,-0.0610497,47.3138,43.895
457,18.6078,21,302.434,72.3443,387.701,24.8779,38.7668,-0.0610497,47.1917,44.0171
458,18.6078,21,304.058,72.7106,387.701,24.8779,36.9353,-0.0610497,48.6569,43.895
459,18.6078,21,305.265,73.6874,387.171,24.8779,36.9353,-0.0610497,47.1917,43.6508
460,18.6078,21,305.933,73.9316,386.111,24.8779,37.79,-0.0610497,47.6801,43.5287
461,18.6078,21,307.946,74.1758,386.111,24.8779,36.9353,-0.0610497,46.7033,44.6276
462,18.6078,21,308.005,75.1526,386.111,24.8779,37.9121,-0.0610497,47.6801,43.5287
463,18.6078,21,308.005,75.3968,386.641,24.7558,39.011,-0.0610497,49.0232,43.6508
464,18.6078,21,308.37,75.3968,387.171,24.8779,36.8132,-0.0610497,49.0232,44.1392
465,18.6078,21,309.352,76.0073,386.641,24.8779,38.5226,-0.0610497,47.1917,44.0171
466,18.6078,21,311.327,74.9084,387.171,24.8779,37.1795,-0.0610497,48.2906,44.9939
467,18.6078,21,312.32,74.7863,386.641,24.8779,37.6679,-0.0610497,48.9011,44.3834
468,16.7146,21,312.32,74.6642,386.111,24.8779,36.8132,-0.0610497,48.9011,44.1392
469,16.8427,21,312.634,75.641,386.111,24.8779,37.6679,-0.0610497,48.2906,44.5055
470,16.8427,21,313.318,77.3504,386.111,24.8779,37.0574,-0.0610497,47.9243,44.2613
471,16.9885,21,313.687,78.3272,387.171,24.8779,36.0806,-0.0610497,47.9243,43.5287
472,16.9885,21,314.425,78.083,386.111,25,36.4469,-0.0610497,48.5348,43.7729
473,16.9885,21,315.481,77.8388,386.111,25,37.0574,-0.0610497,48.6569,44.3834
474,17.0989,21,315.851,76.4957,385.051,25,37.9121,-0.0610497,50.3663,43.1624
475,17.0989,21,316.59,74.1758,385.581,24.9389,38.0342,-0.0610497,48.6569,44.0171
476,17.0989,21,318.34,72.8327,384.521,25.1832,36.9353,-0.0610497,49.3895,43.1624
477,17.0989,21,318.71,72.2222,385.051,25.3053,37.5458,-0.0610497,46.8254,44.3834
478,17.4276,21,318.487,73.4432,385.051,25.3663,38.1563,-0.0610497,48.5348,43.7729
479,17.4276,21,318.167,74.6642,385.051,25.3663,35.7143,-0.0610497,48.9011,44.1392
480,17.593,21,318.167,75.7631,384.521,25.3663,37.0574,-0.0610497,49.0232,43.6508
481,17.4825,21,319.226,76.862,384.521,25.4274,36.569,-0.0610497,47.0696,42.5519
482,17.6115,21,320.515,77.2283,384.521,25.5495,37.3016,-0.0610497,47.9243,43.6508
483,17.6485,21,321.861,77.2283,384.521,25.5495,37.1795,-0.0610497,48.5348,43.895
484,17.6485,21,323.259,77.2283,384.521,25.5495,36.6911,-0.0610497,48.2906,43.5287
485,17.6485,21,324.707,76.6178,383.991,25.6716,38.1563,-0.0610497,48.6569,43.895
486,17.6485,21,325.08,76.9841,383.991,25.6716,37.0574,-0.0610497,47.6801,43.0403
487,17.6485,21,325.826,77.2283,383.991,25.9158,37.0574,-0.0610497,46.4591,43.4066
488,17.8529,21,326.945,77.2283,383.462,25.9768,38.4005,-0.0610497,47.4359,43.1624
489,17.8529,21,327.691,76.9841,383.991,26.0989,36.569,-0.0610497,48.1685,43.1624
490,17.8529,21,328.437,77.5946,383.462,26.16,36.4469,-0.0610497,50.7326,43.4066
491,18.0398,21,329.556,78.2051,382.932,26.2821,36.6911,-0.0610497,49.2674,43.7729
492,18.0398,21,330.638,77.3504,382.932,26.3431,36.6911,-0.0610497,46.8254,43.1624
493,18.0398,21,331.421,76.4957,382.932,26.4652,39.8657,-0.0610497,47.0696,43.5287
494,18.1701,21,332.131,76.4957,382.932,26.5263,36.8132,-0.0610497,49.1453,43.2845
495,18.1701,21,334.204,78.2051,382.932,26.7705,36.569,-0.0610497,48.9011,44.0171
496,18.1701,21,336.737,78.6935,382.402,26.7705,36.8132,-0.0610497,49.3895,43.6508
497,18.1701,21,339.258,79.1819,383.462,26.8926,36.569,-0.0610497,49.2674,44.1392
498,18.3782,21,340.688,79.4261,382.932,26.9536,37.79,-0.0610497,48.6569,43.1624
499,18.4893,21,342.913,79.7924,383.462,27.0147,37.4237,-0.0610497,47.1917,43.5287
500,18.2474,21,342.913,81.0134,383.462,27.1367,37.5458,-0.0610497,48.5348,43.2845
501,18.509,21,343.013,81.0134,382.402,27.1367,37.3016,-0.0610497,49.2674,43.1624
502,18.509,21,342.685,81.5018,382.402,27.381,36.8132,-0.0610497,47.9243,44.2613
503,18.6596,21,343.088,81.5018,383.462,27.381,37.79,-0.0610497,48.5348,43.6508
504,18.6596,21,342.435,82.4786,382.402,27.381,37.5458,-0.0610497,49.1453,43.6508
505,18.6596,21,342.811,82.8449,382.402,27.6252,36.6911,-0.0610497,48.779,43.2845
506,18.6596,21,343.538,81.9902,382.932,27.7473,37.6679,-0.0610497,50.2442,43.5287
507,18.8106,21,344.266,81.1355,382.402,27.8694,38.5226,-0.0610497,47.1917,43.0403
508,18.8106,21,345.706,81.0134,382.402,27.9915,38.1563,-0.0610497,48.6569,42.5519
509,19.0024,21,347.113,82.4786,383.991,27.9915,37.1795,-0.0610497,48.2906,42.9182
510,19.0024,21,348.213,82.8449,382.932,28.2357,36.8132,-0.0610497,48.4127,43.895
511,19.1339,21,349.298,81.9902,382.932,28.4188,38.0342,-0.0610497,48.5348,43.895
512,19.1339,21,351.122,81.746,382.932,28.4188,36.3248,-0.0610497,49.2674,43.2845
513,19.4385,21,352.226,83.0891,382.932,28.602,37.4237,-0.0610497,48.4127,43.5287
514,19.4385,21,353.751,83.5775,382.402,28.5409,38.0342,-0.0610497,47.9243,43.6508
515,19.4385,21,354.15,83.5775,382.932,28.7241,36.569,-0.0610497,47.4359,43.895
516,19.4385,21,354.534,83.3333,381.872,28.7241,37.5458,-0.0610497,48.1685,43.2845
517,19.4385,21,354.561,83.6996,381.872,28.7241,37.9121,-0.0610497,48.1685,43.895
518,19.4385,21,354.958,84.3101,382.402,28.9683,38.0342,-0.0610497,48.2906,43.7729
519,19.7868,21,355.725,84.5543,381.872,28.9683,39.8657,-0.0610497,47.4359,44.1392
520,19.7868,21,357.622,85.0427,381.342,29.0293,38.8889,-0.0610497,47.8022,43.895
521,19.7868,21,359.134,85.0427,381.872,29.0904,39.2552,-0.0610497,48.0464,43.7729
522,19.7868,21,360.649,85.0427,381.872,29.1514,38.1563,-0.0610497,48.779,43.1624
523,19.8724,21,364.891,84.6764,381.872,29.1514,38.2784,-0.0610497,48.0464,43.895
524,20.0053,21,366.06,84.0659,381.872,29.2735,37.4237,-0.0610497,49.5116,43.895
525,20.0053,21,367.623,84.9206,381.342,29.4567,36.8132,-0.0610497,49.6337,44.3834
526,20.0053,21,370.772,85.2869,381.342,29.4567,36.569,-0.0610497,48.779,44.7497
527,20.114,21,372.357,85.2869,381.342,29.4567,36.8132,-0.0610497,47.3138,44.3834
528,20.114,21,374.328,85.6532,381.342,29.5177,36.6911,-0.0610497,49.3895,43.5287
529,20.114,21,376.309,86.2637,381.342,29.7009,37.5458,-0.0610497,49.5116,44.2613
530,20.114,21,377.899,86.2637,381.342,29.884,37.9121,-0.0610497,47.8022,44.6276
531,20.2238,21,378.689,85.2869,381.342,29.884,38.7668,-0.0610497,49.2674,44.2613
532,20.2238,21,379.888,84.6764,381.342,29.9451,38.5226,-0.0610497,47.8022,43.7729
533,20.3349,21,381.075,85.5311,381.342,30.0672,38.8889,-0.0610497,47.3138,43.5287
534,20.3349,21,382.261,86.2637,381.342,30.1893,37.5458,-0.0610497,47.3138,44.1392
535,20.3349,21,383.035,86.7521,381.342,30.2503,38.8889,-0.0610497,47.1917,42.9182
536,20.3349,21,383.413,85.7753,381.342,30.3724,38.7668,-0.0610497,47.0696,43.895
537,20.5831,21,383.361,85.7753,381.342,30.3724,39.3773,-0.0610497,46.2149,43.4066
538,20.4698,21,384.522,87.851,381.342,30.4945,39.6215,-0.0610497,48.2906,44.0171
539,20.6286,21,385.308,88.5836,382.402,30.5556,38.2784,-0.0610497,48.1685,43.4066
540,20.6286,21,384.877,89.072,381.342,30.5556,38.8889,-0.0610497,47.0696,43.6508
541,20.7434,21,385.662,89.4383,381.872,30.7998,38.7668,-0.0610497,48.1685,43.0403
542,21.0407,21,386.034,89.4383,381.872,30.7998,37.0574,-0.0610497,47.6801,44.5055
543,21.0407,21,384.393,89.6825,382.402,30.7998,36.9353,-0.0610497,47.9243,43.6508
544,21.0407,21,383.578,90.293,381.872,30.9219,38.0342,-0.0610497,48.0464,43.895
545,21.2726,21,381.154,90.7814,381.872,30.9829,37.5458,-0.0610497,47.9243,44.2613
546,21.4103,21,379.954,90.7814,382.402,31.105,39.011,-0.0610497,48.6569,43.6508
547,21.4103,21,379.17,90.293,382.932,31.105,37.79,-0.0610497,48.6569,43.895
548,21.5721,21,378.376,90.5372,382.932,31.1661,40.1099,-0.0610497,47.4359,42.7961
549,21.5721,21,375.276,91.1477,383.991,31.2271,38.4005,-0.0610497,48.6569,44.2613
550,21.5721,21,374.12,91.1477,383.462,31.4103,39.1331,-0.0610497,49.8779,44.3834
551,21.7099,21,372.583,91.3919,383.991,31.4103,38.5226,-0.0610497,47.8022,44.7497
552,22.0103,21,370.672,91.1477,384.521,31.5324,37.79,-0.0610497,48.1685,44.6276
553,22.0103,21,369.527,91.3919,384.521,31.5934,37.0574,-0.0610497,48.779,43.895
554,22.1235,21,368.379,91.3919,384.521,31.7155,36.569,-0.0610497,47.6801,44.0171
555,22.2613,21,367.231,91.6361,384.521,31.7766,36.8132,-0.0610497,47.6801,44.1392
